code,description,type,lat,lon
LYDDTWN,LYDD TOWN,junction,50.95717929729993,0.9166259270933307
LANGTCR,LANGLEY (BERKS),station,,
DLTNUS,DARLINGTON UP S.S.,junction,54.52781239439546,-1.5440748597849523
HYKEHAM,HYKEHAM,station,53.19475275104768,-0.6010578537392672
WSTLGHJ,WESTERLEIGH JN,junction,51.5206348419791,-2.43612293184888
WLSD038,WILLESDEN SIGNAL 1038,junction,,
WLSD039,WILLESDEN SIGNAL 1039,junction,,
WSTLGHM,WESTERLEIGH MURCO,junction,51.50164874745722,-2.447005973315365
BRDFDOA,BRADFORD-ON-AVON,station,51.3447946476993,-2.252756714682865
ABHLJN,ABBEYHILL JN,junction,55.95477475862139,-3.173037420440593
TRURUKF,TRURO U.K.F. M.THOMAS,junction,50.26317615560491,-5.068783177864724
HATTON,HATTON (WARKS),station,52.295131980964356,-1.6728589185659404
STNLWAT,STANLOW & THORNTON,station,53.27830379951878,-2.841225448014697
ARCHAME,ARROCHAR & TARBET URS AMEC,junction,56.20168855298058,-4.727574564814561
THBLDSG,THEOBALDS GROVE,station,51.69212047675367,-0.035279924889975015
CARLBGS,CARLISLE KINGMOOR B GP SDG,junction,54.931998670911184,-2.9821547855569523
WMER,WINDERMERE,station,54.379511623112386,-2.903374047122416
COGLOAD,COGLOAD JN,junction,51.040226491953966,-3.0016863634019595
GRJT,GRAND JN,junction,52.48140818098486,-1.8763139890117932
LTLETNX,LITTLE EATON X,junction,52.96668814190198,-1.4631957479575086
MORGTLT,MOORGATE LT,junction,,
HRGY81,HARRINGAY SIG K81,junction,51.575438110981274,-0.1049561444992617
LUTON,LUTON,station,51.8824456761742,-0.4139480103173879
SHAWFD,SHAWFORD,station,51.02207705799736,-1.3275606039826138
MONTEWS,MONTROSE EWS,junction,56.71172022944353,-2.471913648536548
BAGWKM,KIRBY MUXLOE,junction,52.627986969536174,-1.2312596304556105
WALSESD,WALSALL TAMPER SIDINGS,junction,52.57820345894606,-1.99248967155291
PLYMSAL,PLYMOUTH SALTASH ROAD,station,,
IPSWFLD,IPSWICH FIELD SIDINGS,junction,52.05427028719446,1.1332317456958727
STKGSDG,STOKE GIFFORD SIDINGS,junction,51.5136063243,-2.539206584307452
JAMESDG,JAMES STREET SIDINGS,junction,53.40486116101144,-2.9919448697180484
AVONILS,AVONMOUTH ENTERPRISE,junction,51.51781875504988,-2.695496450958837
SHTT,SHOTTS,station,55.81874185264835,-3.79854698179364
LOWSTFT,LOWESTOFT,station,52.4743599290975,1.7486850609980698
LOWSTFR,LOWESTOFT RECP.,junction,52.474316417175274,1.744100226680475
BORN421,BOURNE END SIGNAL WT1421,junction,51.576843013104515,-0.7109863361685517
ELCT,EARLS COURT LUL,station,51.49082895403351,-0.1951124968477271
MFLDBS,MANSFIELD BUS STATION,junction,,
DINGMLC,DINGWALL MIDDLE L.C.,junction,57.59391007530519,-4.422260860998013
IVRKYD,INVERKEITHING YARD,junction,56.03737355042478,-3.396027462330149
ECLRFHH,ECCLES ROAD FHH,junction,52.46803069849755,0.9663530907165957
HUNTXWJ,HUNTS CROSS WEST JN,junction,53.35737604966131,-2.8779112693532225
AMERMWD,MANTLES WOOD,junction,51.68020966563404,-0.6273870344563873
SPRGHTN,SPROUGHTON,junction,,
ARMLJCN,ARMLEY JUNCTION,junction,53.79742678078011,-1.573739163503001
HURLFD,HURLFORD,junction,55.597972331160854,-4.46208342230998
CREWSJN,CREWE STH JN NTH STAFF J,junction,53.07901901649889,-2.417053855674628
SNDGVC,SANDRINGHAM VISITOR CENTRE,junction,,
BLFRJN,BLACKFRIARS JN,junction,51.504961105003595,-0.10256449548778472
STEETON,STEETON & SILSDEN,station,53.89985931192475,-1.9440957992730135
SEVTROG,SEVERN TNL JN ROGIET POOL,junction,,
EBWVSGF,EBBW VALE STH GROUND FRAME,junction,51.75926697864977,-3.19754981155294
BHAMSHT,BIRMINGHAM SNOW HILL T/B S,junction,52.485982166510304,-1.9032941341792162
WLSDETG,WILLESDEN EUROTERMNAL GBRF,junction,,
TAUN619,TAUNTON SIGNAL E619,junction,51.02407122327779,-3.1106306095421234
PTBRLOP,PORTBURY DOCK STOP BOARD,junction,51.48384308315203,-2.6933663304192907
BRIDRP,BRIDGETON RP GBRF,junction,55.848667697698374,-4.225400408273163
DGNHELT,DAGENHAM EAST L.T.,junction,,
CRKLWRL,CRICKLEWOOD WASH LINE,junction,51.563183128359704,-0.21872385260480662
NNRYMLJ,NUNNERY MAIN LINE JN,junction,53.383131816913114,-1.4574184934152647
GLGCSD5,GLASGOW CENTRAL NO 5 SDG,junction,55.85471170883082,-4.259172170961189
SOUT112,SOUTHPORT SIGNAL 112,junction,53.64202104957223,-3.00269108985568
CDWL718,CADWELL SIG K718,junction,51.978659680088654,-0.2711050329501302
FAVR34,FAVERSHAM SHUNT SIGNAL 34,junction,51.31150543351202,0.8910175844291287
DRNSFDR,DURNSFORD ROAD STAFF HALT,junction,51.43279746268608,-0.1955158678071429
CHFDS13,CHESTERFIELD SUB-SIG S13,junction,53.24256171238514,-1.4185886659156073
DONC276,DONCASTER SIG D276,junction,53.52192489396736,-1.1400910950858008
CHFDS14,CHESTERFIELD SUB-SIG S14,junction,53.24256171238514,-1.4185886659156073
DONC275,DONCASTER SIG D275,junction,53.51778280379498,-1.1403257634982198
PRSTNPF,PRESTON DOCKS PETROFINA,junction,53.757662122485875,-2.7224444167753323
LNGYJN,LANGLEY JN,junction,51.89001428513214,-0.20004631457444252
PVNSYAW,PEVENSEY & WESTHAM,station,50.81578847194016,0.32524708065701696
NNTN,NUNEATON,station,52.52677622624385,-1.4644893212921293
LLNGYFL,LLANGYFELACH,junction,51.67740698285472,-3.969137132118543
DORIDGE,DORRIDGE,station,52.37155351838186,-1.7525212374618246
BGLNBPF,BAGLAN BAY BP CHEM FLIN HH,junction,51.620455847535666,-3.824607315716873
HIGH238,HIGHBURY SIGNAL 1238,junction,,
ELGHDCS,EASTLEIGH D.C.S.,junction,50.96325050380624,-1.3517060270277714
ASHF871,ASHFORD SIGNAL AD871,junction,,
CROY,CROY,station,55.955534128502784,-4.036416979558496
CROT,CROSTON,station,53.66743085790268,-2.778019765871018
RUGLPS,RUGELEY P.S.,junction,52.760010544074994,-1.9194495102916345
STHBCAR,TEES DOCK CAR TERMINAL,junction,54.59963348448857,-1.1413037030268405
ASFDMSX,ASHFORD (SURREY),station,51.436278856015214,-0.4693158583115878
OLDOEWS,OLD OAK COMMON C.S. (EWS),junction,51.52534118297888,-0.24965226235774463
HINKREC,HINKSEY RECEPTION LINES,junction,51.739017263607046,-1.2599159006531435
BRSTSPU,BRISTOL TM LOCO SPUR,junction,51.45150572670445,-2.572437204680513
MRYLAND,MARYLAND,station,51.54601854883222,0.005697071749621287
LNGSSTH,LONGSIGHT SOUTH,junction,53.46355307206478,-2.201358094470948
CORKBIF,CORK B&I FERRYPORT,junction,,
STKEYNE,ST KEYNE WISHING WELL HALT,station,50.42286206429377,-4.463341698513552
TLBYPGT,TILBURY PLA GRAIN TERMINAL,junction,51.4649573838743,0.3337130643422419
FLAXB,FLAX BOURTON,junction,51.42412882805946,-2.690405225328917
LEYLBLM,LEYLAND B LEYLAND,junction,53.71107072218863,-2.692904567048801
BRWCKGL,BERWICK UPON TWEED GDS LP,junction,55.77732844609395,-2.0080887112872294
DRCHGBR,DORCHESTER SOUTH SDG GBR,junction,,
STKEYNV,ST KEYNE VILLAGE,station,,
TLBYPGB,TILBURY I.R.F.T (GBRF),junction,51.45243543869621,0.3643953621273248
HANDBRO,HANBOROUGH,station,51.82465729691683,-1.3726617833708334
BORDON,BORDON CAMP (FIRE STATION),junction,,
MERHDQ,MEREHEAD QUARRY,junction,51.19340751030088,-2.4384914315442665
LTLHMPT,LITTLEHAMPTON,station,50.81041415903189,-0.5468227115079095
DAWMWJ,DAW MILL WEST JN,junction,52.50987748136498,-1.6296587621704857
RADFDJ,RADFORD JN,junction,52.95633868352223,-1.1844856513177742
CMND610,CAMDEN 610,junction,,
PEAKRMC,PEAK FOREST CEMEX SDGS,junction,53.29255226418247,-1.8676878074751522
CMTHWAR,CMTHEN WAREHOUSING UP SDG,junction,51.849749617044445,-4.310742615428464
NRCH149,NORWICH CROWN PT SI CP1498,junction,52.62374060887026,1.3239130454988652
TIRPHIL,TIR-PHIL,station,51.720900842702726,-3.245887774300939
BREDBRY,BREDBURY,station,53.42293621734435,-2.110231665365757
CMBH,CWMBACH,station,51.70120565459366,-3.414510968130215
BSNGSBM,BASINGSTOKE BARTN ML C.S.D,junction,51.26994447495651,-1.0789326045965415
NRCH141,NORWICH CROWN PT SG CP1491,junction,52.623376807319985,1.316363105654377
WEYB212,WEYBRIDGE 212 POINTS,junction,,
MADELYC,MADELEY CHORD LINE(STAFFS),junction,52.979611100431846,-2.330189955962725
CARLUMD,UPPERBY MD,junction,54.8819500722864,-2.9203804497120585
WORCWLJ,WORCESTER WYLDS LANE JN,junction,52.190171435197406,-2.206504576372094
CRST410,CARSTAIRS SIGNAL MC410,junction,55.690339786737475,-3.7067043026665933
DINGWAL,DINGWALL,station,57.59391007530519,-4.422260860998013
NANTWCH,NANTWICH,station,53.06348891258265,-2.519047736261975
CORBRRL,CORBY NORTH RUN-ROUND LOOP,junction,52.488070672898374,-0.688623643692033
INCEMST,INCE MOSS TIP,junction,53.521348400583726,-2.619924208113467
HLDNBRO,HILDENBOROUGH,station,51.214616808749014,0.22771085614987133
BLGR783,BELLGROVE SIG YS783,junction,55.856851822540214,-4.217127975397514
GRNBJN,GREENBURN JN,junction,55.39775655421224,-4.200506287518949
BLGR785,BELLGROVE SIG YS785,junction,55.856570967484984,-4.217751123576464
MORRMAT,MORRIS COWLEY M.A.T.,junction,51.73121847038878,-1.1898594125417872
KAIMES,KAIMES QUARRY SIDING,junction,55.89236791572085,-3.38993561240093
WSTB722,WESTBURY GROUND SIGNAL 722,junction,51.27049721343358,-2.1956133107247093
IMNGKAP,KILLINGHOLME ADMIRALTY PFM,junction,53.66473202945077,-0.2448695619096388
FDLRSSB,FIDDLERS FERRY S.B.,junction,53.36941531132225,-2.6726772473025733
LVRPGBR,LIVERPOOL BULK TML GBRF,junction,53.45245720585594,-3.009136889889134
MATLCKB,MATLOCK BATH,station,53.12239754504335,-1.5567733640442445
BLKRDGE,BLACKRIDGE,station,,
GWSTJN,GOWER STREET JN,junction,55.8483971093099,-4.297306952933917
STAFFDS,STAFFORD DINHAM SIDINGS,junction,52.79649854025274,-2.1135020356680765
CATZBIH,BIRDHILL <CIE>,station,,
BRNHRST,BARNEHURST,station,51.46497250371218,0.1602804311062947
SOAVPWY,STRATFORD-U-AVON PARKWAY,station,52.20981663082495,-1.7390779781312407
CLPSTEJ,CLIPSTONE EAST JN,junction,53.18250858984949,-1.0887878379081761
DGNHREC,DAGENHAM DOCK RECEPTION,junction,51.52536368099721,0.14635717334204218
STAFFDJ,STAFFORD DOXEY JUNCTION,junction,,
TRENT,TRENT EAST JN,junction,52.885009168343046,-1.2647527136381025
CHAMCLE,CHAMBERY-CHALLES-LES-EAUX,junction,,
WORKSPS,WORKSOP DOWN RECEPTION,junction,53.31831083050719,-1.1439330956272051
HNTRSTN,HUNTERSTON,junction,55.71671427884106,-4.859757670957675
MNTLGBR,MANTLE LANE TC GBRF,junction,,
CHDHSJ,CHEADLE HULME SOUTH JN,junction,,
CREWE,CREWE,station,53.08814409670208,-2.431849080557966
PURL091,PURLEY SIGNAL T.1091,junction,51.33943691886353,-0.11059945414503342
BRSTLWJ,BRISTOL WEST JN.,junction,51.4448541492418,-2.581116872439632
BSTED19,BURY ST EDMUNDS SIG BY19,junction,52.25361717787828,0.7125359298746213
LITLBRO,LITTLEBOROUGH,station,53.6428497034957,-2.0948022933226795
PRFLLAF,PURFLEET LAFARGE,junction,51.47160883844032,0.2525209647472996
PYEBT83,PYE BRIDGE JN.SIG.7783,junction,53.07414017981069,-1.3404662835329575
HITC708,HITCHIN SIG K708,junction,51.95960247384887,-0.2696260225217303
WRMNBGF,BEECHGROVE GF,junction,51.204994554547056,-2.1578327997748366
WITH763,WITHAM SIGNAL L763,junction,51.80297613659428,0.6345309915726606
ALSTONS,ALSTONE C. SIDINGS,junction,51.90116429033403,-2.0978115503665378
PYEBT89,PYE BRIDGE JN.SIG.TT89,junction,53.07414017981069,-1.3404662835329575
PYEBT88,PYE BRIDGE JN.SIG.TT88,junction,53.07414017981069,-1.3404662835329575
SMINCGB,SOUTHMINSTER C.E.G.B.,junction,51.65755274129693,0.8334391744466655
EWELLE,EWELL EAST,station,51.34525082007688,-0.2414021931810517
GRLCHHD,GARELOCHHEAD,station,56.079939781436806,-4.825496993339493
FYHLPRM,PRESTON MANOR,junction,54.61565777828009,-1.5181635623582428
LGWOOD,LINGWOOD,station,52.62203148235897,1.4898207913181594
PRKSTM,PARKESTON MARITIME,junction,51.94717045563946,1.2557708512565258
OKHMPTN,OKEHAMPTON,station,50.732273618982106,-3.997088970429266
DRAXD16,DRAX PS SIGNAL D16,junction,,
GRGMACE,GEORGEMAS JUNCTION C.E.,junction,58.51275379060608,-3.455105481322853
NWEMBLY,NORTH WEMBLEY,station,51.56227695276383,-0.3038227804154536
HLTNHOW,HOWSHAM (LINCS),junction,53.52381750039122,-0.41241656237679564
ELTR,ELSTREE & BOREHAMWOOD,station,51.652949423036965,-0.27999926484897664
PEGSWD,PEGSWOOD,station,55.17817228490005,-1.6440083807487735
RTHQIAN,BLACKLOCK (TEST),junction,,
PENCUPL,PENCOED UP PASSENGER LOOP,junction,51.52255711035344,-3.5031935697551844
MOIRGRE,GRESLEY,junction,52.75709650565644,-1.58106978095493
GUIL305,GUILDFORD SIGNAL GD1305,junction,51.24090245331318,-0.5830115494674584
SHPSHLA,SHEPHERDS LANE JN,junction,51.46340931902105,-0.12342130838947614
PNTL807,PONTLOTTYN SIGNAL 2807,junction,51.74668725942544,-3.2794933862387676
BSHPSCS,BISHOPS STORTFORD C. SDGS,junction,51.86106607987776,0.16799358126567238
KGHN,KINGHORN,station,56.06885483697139,-3.1747337514805674
KILBPLT,KILBURN PARK LT,junction,,
BOGHTNJ,BOUGHTON JN,junction,53.199678978845284,-0.9812226566253394
WOTONWN,WOOTTON WAWEN,station,52.26585532983555,-1.7846136617198858
SUTNBIN,SUTTON BINGHAM,junction,50.90091004120612,-2.6437419286215365
MNCRNBM,NEWBOLD (METROLINK),station,,
SEYMORJ,SEYMOUR JN,junction,53.2591558971229,-1.3344466501329666
LESTRNJ,LEICESTER NORTH JN.,junction,52.63404813218808,-1.1215734320132977
STRO625,STROOD SHUNT SIGNAL NK1625,junction,51.398406403775645,0.5015396669161681
RYEE27,RYE SIGNAL RY27,junction,50.953200744968576,0.7320112552126757
TOWERHL,TOWER HILL L.T.,junction,51.50964884009466,-0.07568057010997424
BSHPSCH,BISHOPS STORTFORD CHARRGTN,junction,51.8649821300051,0.1662936609467686
CATZCMI,CLAREMORRIS <CIE>,station,,
BARASCP,SHEWALTON COUP C.E.,junction,55.57982523258955,-4.626126751437117
INSCHCE,INSCH C.E.,junction,57.33585350559432,-2.6117357640985768
BUNT,BURNT TREE,junction,,
CREWDHS,CREWE H.S.,junction,53.08558413713519,-2.4313158200296003
MCHWSMC,MARCHWOOD SMC RP,junction,50.888209675570835,-1.4539713013903535
GODMAYS,GOODMAYES,station,51.565805562547425,0.11210185230394987
ELGH245,EASTLEIGH DEP ENT/EXT SIG,junction,,
HASOCKS,HASSOCKS,station,50.92464582369697,-0.1456956597179955
ESTHRAK,EASTHAM RAKE,station,53.30773294916328,-2.981316992540073
GLGH795,HIGH STREET SIG YF795,junction,55.85927968319927,-4.239877882253893
PONSNDN,PONSANDANE,junction,50.126743657071195,-5.52020392603297
WLSD,WILLESDEN JUNCTION,station,,
WIMBLDN,WIMBLEDON,station,51.4218783918448,-0.2047484562523128
HAYMTMD,HAYMARKET DEPOT,junction,55.94232141167955,-3.2345910934249607
CHLWTH,CHILWORTH,station,51.21515219053362,-0.5244107823048111
WOOLFHH,WOOL MOD SDG FLHH,junction,50.681929393386895,-2.21853131067922
WORCS54,WORCESTER SIGNAL 54,junction,52.19218293146529,-2.2078451335786675
CBRIJN,CAMBRIA JN,junction,51.46559046503247,-0.09861207191620534
LWLYSFT,LAWLEY STREET F.L.T.,junction,52.48336984601997,-1.8696526938648907
KEITHBP,KEITH BRANCH PLATFORM,junction,57.55108757299959,-2.9528539221035115
HOWDEN,HOWDEN,station,53.76482649272278,-0.8614156414938278
CRCRFTJ,CARCROFT JN,junction,53.574616214930906,-1.1837249048244092
GRTN736,GRANGETOWN SIG G.736,junction,,
CHSTRCW,CHESTER C.W.M.D.,junction,53.19873264840684,-2.883422605260375
LILBDGE,LILLIE BRIDGE DEPOT LUL,junction,,
BLTCSN,BLETCHLEY SHUNT NECK,junction,52.007783555397516,-0.7420161668106853
BTSDN2R,BRIGHTSIDE NO2 RECEPTION,junction,53.39944209917186,-1.4389979936700648
YATLVL,YATELEY (VIGO LANE),junction,,
PRTBOU,PORT BOU,junction,,
WLNGIRC,IRCHESTER,junction,52.28388914163148,-0.6344363308965428
STRNRTN,STRANRAER TOWN F.D.,junction,54.901161638527995,-5.014119388880506
HENGOED,HENGOED,station,51.64697847362258,-3.2255616780041274
MOSENDS,MOSSEND SOUTH JN,junction,55.814575991319664,-3.9946190896052465
MOSENDW,MOSSEND WEST JN,junction,55.81779171290147,-4.004664149030632
KIDS587,KIDSGROVE SIGNAL 587,junction,53.08640969137136,-2.2454121667222045
MBRK955,MILLBROOK SIG E955,junction,,
TONBES,TONBRIDGE ENGINEERS SIDING,junction,51.19069967813362,0.2760188868026237
DALMRDS,DALMUIR DOWN SIDING,junction,55.91350752223367,-4.431356429505383
COOMBE,COOMBE JUNCTION HALT,station,50.444702051257195,-4.481069143425799
SCNTCHP,SCUNTHORPE B.S.C.(C.H.P.),junction,53.5993238467298,-0.6069792732330349
CDCOCGF,CALDICOT L.C.,junction,51.584487145058816,-2.7599044978459593
WDONDHX,W'DON DPT STAFF HALT EXIT,junction,,
BEATCKS,BEATTOCK SUMMIT,junction,55.421858127883574,-3.5901703913557257
STAN201,STANSTED AIRPORT SIG L1201,junction,51.88513553913477,0.2556868906346264
BNHTX,BENTLEY HEATH CROSSING,junction,52.378932475827206,-1.760310064702105
CMDNCSD,CAMDEN C.S.D.,junction,51.54170457016857,-0.1527071489849506
NRTF,NORTHFIELD,station,52.40830675076472,-1.9650428397288457
DONC866,DONCASTER SIG D866,junction,53.68052113568397,-1.1000139643099014
SLAT972,SLATEFORD SIGNAL ES972,junction,55.92922652118304,-3.238464072589699
CXTN,CUXTON,station,51.37397096512001,0.4620703252712901
THNGLEJ,THINGLEY EAST JUNCTION,junction,51.437128521260526,-2.1414123396249733
BOOTLEJ,BOOTLE JN,junction,53.44347699844329,-2.9941693476171563
HULLKGF,HULL KINGSTON TERMINAL FHH,junction,53.737847618164906,-0.24767706335179157
HULLKGG,HULL KING GEO V DOCK GBRF,junction,53.745883692780296,-0.277415025139003
HULLKGD,HULL KING GEORGE V DOCK,junction,53.746002444909074,-0.2775466531503598
SHLDJN,SHIELDS JN,junction,55.847544559990524,-4.287112293012832
SOHOSJ,SOHO SOUTH JN,junction,52.49118519594545,-1.9411922064920117
CARLFD,LONDON ROAD FREIGHT DEPOT,junction,54.88620661395514,-2.9172350322346974
PBRO421,PETERBOROUGH SIGNAL P421,junction,52.569147368058665,-0.24618818890494873
DRBYRTC,DERBY R.T.C.(NETWORK RAIL),junction,52.90928478069997,-1.4539279235172151
PBRO423,PETERBOROUGH SIG P423,junction,52.569147368058665,-0.24618818890494873
SHRWBCJ,SHREWSBURY CREWE JN S.B.,junction,52.71292012584716,-2.7504739092530173
SHRWBCB,SHREWSBURY CREWE BANK,junction,52.713913197754025,-2.751231110475882
WLSDDST,WILLESDEN DISTILLERS SDGS,junction,,
MNCRLIR,LIVERPOOL ROAD MANCHESTER,junction,53.47778601903377,-2.259690725094355
DRHM,DURHAM,station,54.779693662282156,-1.5815777867677756
POLM513,POLMONT JN SIG P513,junction,55.985316112051976,-3.72041673912144
MACHENQ,MACHEN QUARRY,junction,51.59099915167255,-3.1265416567564506
BSEAFST,BATTERSEA FESTIVAL,junction,,
ROCKFYB,ROCK FERRY,station,,
DIRFFHH,DAVENTRY FHH,junction,,
HRPNCG,CHILTERN GREEN,junction,51.85705090423182,-0.378174972748774
OXLEDGL,OXLEY DOWN GOODS LOOP,junction,52.60624407958132,-2.137107199416861
HAMSTED,HAMSTEAD (BIRMINGHAM),station,52.5308778066969,-1.9286979407588472
TONBPMY,TONBRIDGE JUBILEE SIDINGS,junction,51.19181234243716,0.26363637425519343
HLBNOIL,HOLYBOURNE KELT EXPLRATN,junction,51.16706198979683,-0.9354677366236915
WSTBRYW,WESTBURY (WILTS),station,51.26644403707019,-2.1996666620661256
DING2LC,DINGWALL NO2 L.C.,junction,57.59391007530519,-4.422260860998013
EFNGSHD,EFFINGHAM JN. C.H.S.,junction,51.28909013473178,-0.42245721815042603
KENSLGT,KENSAL GREEN TURNBACK,junction,51.53013598965751,-0.23059626516820064
KEYMERJ,WIVELSFIELD,station,50.96083029110844,-0.12289496784497662
KENSLGS,KENSAL GREEN SIDINGS,junction,51.525658174401016,-0.22170231163401705
CLFFBM,CLIFFE BRETT MARINE,junction,51.44540835606553,0.47561211034551226
NEAS25,NEASDEN SOUTH JN SIG ME25,junction,51.55076723303319,-0.25117184505606865
TEYNHAM,TEYNHAM,station,51.333468165451606,0.8075594985423725
YARMCHS,YARMOUTH C.H.S.,junction,52.61890651005399,1.7124883950175747
BURT163,BURTON GPL DY163,junction,,
ASHFKDY,ASHFORD DOWN YARD,junction,51.141524764545096,0.8795791022747352
STANNJN,STANSTED NORTH JUNCTION,junction,51.905828356486616,0.22017450108281866
LEAG591,LEAGRAVE SHUNT SIG 591,junction,51.902653118560934,-0.4540531676350141
VICTRIA,LONDON VICTORIA,junction,51.49313955966301,-0.14608529289297498
HANWELL,HANWELL,station,51.51173405153714,-0.3385726859482496
VICTRIC,LONDON VICTORIA,station,51.49313955966301,-0.14608529289297498
VICTRIE,LONDON VICTORIA,station,51.49313955966301,-0.14608529289297498
WELSHPL,WELSHPOOL,station,52.657910072086175,-3.1394680802370085
DONCPCJ,POTTERIC CARR JN.,junction,53.50220424447063,-1.1143023946485022
BRMSUGL,BROMSGROVE UP GOODS LOOP,junction,52.32227567306004,-2.0473156396968326
PTRCRFT,PATRICROFT,station,53.48482415080984,-2.3570846648331587
GLHM23,GILLINGHAM (DORSET) SIG 23,junction,51.03276440158898,-2.276609289163364
LNDNBDC,LONDON BRIDGE,station,51.5034279560666,-0.08404054050703211
HBDNURS,HEBDEN BRIDGE U R S,junction,53.736696253404965,-2.006360092986335
LNDNBDE,LONDON BRIDGE,station,51.5034279560666,-0.08404054050703211
LNDNBDG,LONDON BRIDGE,station,51.5034279560666,-0.08404054050703211
SELMJN,SOUTH ELMSALL JN (PROP),junction,,
GRNGLD,GRANGEMOUTH WH MALCOLM,junction,56.00718153269489,-3.743939698311579
TMPL770,TEMPLE MILLS SIGNAL S770,junction,51.563469501711005,-0.03178413985665977
PTBRCAL,PORTBURY COAL TERMINAL FHH,junction,51.48300996288359,-2.754039747303889
SLEIESB,SLEIGHTS EAST SIGNAL BOX,junction,53.085113600331546,-1.3240099408985562
RUGBSJ,RUGBY SOUTH JUNCTION,junction,52.377613709333325,-1.244104449954407
DLWYDLN,DOLWYDDELAN,station,,
EUST284,EUSTON SIG WM284,junction,51.53394483374915,-0.1430725076819807
DIDCWCE,DIDCOT WEST YARD ISU (CE),junction,51.614181194009,-1.2457860514790724
HARTFD,HARTFORD (CHESHIRE),station,53.24163043211727,-2.5537026990692686
STAJN92,ST ANDREWS JN SIG SY92,junction,52.481318251596825,-1.8679506973598246
BSTNGF,BAYSTON HILL G.F.,junction,52.67146145931935,-2.7543327966817457
SHLDNO1,SHIELDS JN NO.1 LINE,junction,55.847268996824305,-4.2946683600150495
ROCKFY1,ROCK FERRY,station,,
IRVNCPP,IRVINE CALEDONIAN PAPER,junction,55.6086837912469,-4.6741228634853496
DIDCWCJ,DIDCOT WEST CURVE JN,junction,51.61702191390691,-1.247096665827523
KCLD,KIRKCALDY,station,56.11185877319934,-3.1671027178977647
SHKSPSH,SHAKESPEARE STAFF HALT,junction,,
COOMLAR,MOORSWATER LAFARGE,junction,50.45177205163352,-4.488638070511717
WATFDNJ,WATFORD NORTH JN,junction,51.669273094992235,-0.4031108759744762
HRLWMIL,HARLOW MILL,station,51.790420624690434,0.13213623825624193
WISHAW,WISHAW,station,55.77239471796673,-3.9268089444587364
PERTCWM,PERTH CAR. WASH MACHINE,junction,56.392051331819175,-3.4402146897849972
FLYLAFH,RUNCORN FOLLY LANE (FLHH),junction,53.332410321454894,-2.753543111657367
BALCMTJ,BALCOMBE TUNNEL JN,junction,51.082732075670805,-0.16072681036060055
LNGHDGJ,LONGHEDGE JN,junction,51.47325518488825,-0.1493826425390214
KTNLJN,KIRTON LANE JN.,junction,,
LAIRSSH,LAIRG SOUTH SHUNT,junction,58.00210498623482,-4.399534946527648
HRSLEY,HORSLEY,station,51.279772006242275,-0.4350500384228871
SWLY631,SWANLEY SIGNAL VS631,junction,51.39305632146347,0.16754233410441075
PICDYCR,LONDON PICCADILLY CIRCUS,junction,51.513131186427664,-0.13538712443486947
HULLSTF,HULL STEEL TERMINAL (FLHH),junction,53.7427982840238,-0.2530514305258192
EXMODFS,EXMOUTH DK (FERRY STEPS),junction,,
LEST327,LEICESTER SIGNAL 327,junction,58.25884443626708,-3.941066575820828
LEST325,LEICESTER SIGNAL LR325,junction,58.25884443626708,-3.941066575820828
FRMPRSG,FERME PARK REC LN GBRF,junction,51.580915337934634,-0.10835109984863116
RPLLGBF,RIPPLE LANE F.L.T. (GBRF),junction,51.52930733567735,0.11689998216532468
CMTHNJ,CARMARTHEN JN,junction,51.845875119532145,-4.311589468496325
CHLSFLD,CHELSFIELD,station,51.35650852083975,0.1084208021953957
WNCHSTR,WINCHESTER,station,51.0673093745011,-1.3199696458685175
TORQUAY,TORQUAY,station,50.46102442773223,-3.543257612018806
SWAINTP,SWAINSTHORPE L.C.,junction,52.562524164755644,1.2705332119857058
BILS862,BILLINGSHURST SIG T862,junction,,
ARCHRAT,ARROCHAR & TARBET,station,56.203286658236735,-4.723173055291459
KRKYCEN,KIRKBY IN ASHFIELD,station,53.10022373770566,-1.2531739561898068
SOTODGL,SOUTHAMPTON DOWN LOOP,junction,50.909026349539204,-1.4274862739152574
ENFC,ENFIELD CHASE,station,51.65290340340688,-0.09081221929015564
FILTNWJ,FILTON WEST JN,junction,51.51658705331233,-2.568698979387155
TLBYTCS,TILBURY CONTAINER SRVS EWS,junction,51.464190408201745,0.3342930204494669
BRKNCDS,BIRKENHEAD CENTRAL C.S.,junction,53.38763692278678,-3.0208946886611283
TYLORTN,TYLORSTOWN,junction,,
FYSD,FERRYSIDE,station,51.76850225296755,-4.369349284159589
CNSTDS,CARNOUSTIE DOWN SIDING,junction,56.500229608685544,-2.7082835777102647
KENGCRL,KENSAL GREEN EAST CRL,junction,51.525658174401016,-0.22170231163401705
WIGTON,WIGTON (CUMBRIA),station,54.82913473547375,-3.164218630555546
RTFD348,RETFORD SIG D1348,junction,53.31782806004974,-0.9516311692351225
WNCF102,WINCHFIELD SIGNAL BE5102,junction,51.28448526120707,-0.9103580711940852
MRGMCE,MARGAM ISU (CE),junction,51.54956514924762,-3.7468969940119043
MTHLPS,METHIL P.S.,junction,56.19069776299076,-2.9996221215731946
MERTBCN,BRECON,junction,,
WNCF103,WINCHFIELD SIGNAL BE5103,junction,51.285831456561,-0.8947247145942667
